Year,Month,State,District,Serial Number,Station Code,Station Name,DO (mg/L),pH,Conductivity (µS/cm),BOD (mg/L),Nitrate (mg/L),Turbidity (NTU),Chloride (mg/L),COD (mg/L),Ammonia  (mg/L),TDS (mg/L),Temperature,WQI Drinking,WQI Domestic,WQI Agriculture
2020,August,Telangana,,58.0,2348.0,Khazipally Tank,4.1,7.05,2790.0,5,15,12,312,48.0,0.4,1612,25.0,12.92,29.95,43.26
2020,August,Telangana,,59.0,4302.0,Rudraram Tank,6,7.1,1860.0,3,14,14,304,27.0,0.4,1086,25.0,12.96,34.94,46.5
2020,August,Telangana,,61.0,4241.0,"Chitkul Tank,",4.8,7.04,1571.0,5,11,12,188,52.0,0.4,896,25.0,18.87,34.53,42.92
2020,August,Telangana,,62.0,4242.0,"Lakadaram Cheruvu,",5.3,6.74,1272.0,3,13,16,146,28.0,0.4,721,25.0,18.9,41.35,45.03
2020,August,Telangana,,63.0,4243.0,"Isnapur Tank,",4.6,6.94,5726.0,37,30,22,354,110.0,0.4,3185,25.0,12.85,24.45,29.76
2020,August,Telangana,,65.0,1789.0,Himayathsagar lake,6.1,7.61,369.0,2.1,0.29,8,50,14.0,0.4,214,25.0,34.08,45.03,79.09
2020,August,Telangana,,66.0,3069.0,"Shameerpet lake, Shameerpet",5.4,7.08,585.0,2.6,1.74,10,86,28.0,0.4,366,25.0,29.52,41.91,53.09
2020,August,Telangana,,67.0,3078.0,"Pragathinagar cheruvu, Kukatpally",1.2,7.22,998.0,8,2.6,9.6,158,72.0,0.4,640,25.0,24.38,34.22,41.35
2020,August,Telangana,,68.0,2340.0,Lakshminarayana cheruvu,4.8,7.48,1292.0,3.2,1.32,11,188,27.0,0.4,764,25.0,24.47,39.01,50.02
2020,August,Telangana,,69.0,1788.0,Saroornagar Lake,3.9,7.27,1070.0,10,2.29,12,160,87.0,2.8,631,25.0,18.83,29.67,38.72
2020,August,Telangana,,70.0,4234.0,"Umda sagar lake, Shamshabad ",3.3,8.18,1277.0,7,2.91,17,176,68.0,0.4,791,25.0,24.37,34.21,38.78
2020,August,Telangana,,71.0,1464.0,Bibinagar Tank,5.9,7.01,414.0,3,4,6,56,19.0,0.4,243,25.0,34.06,44.61,100.0
2020,August,Telangana,,72.0,3068.0,Ramappa lake,6.1,8.2,236.0,2.1,1.38,3,33,8.0,0.4,146,25.0,34.64,100.0,79.09
2020,August,Telangana,,73.0,1447.0,Dharmasagar tank,5.9,8.3,272.0,2.1,0.89,4,35,14.0,0.4,160,25.0,34.27,53.09,100.0
2020,August,Telangana,,74.0,2346.0,Bhadrakali tank,5.2,8.51,590.0,2.1,1.14,6,88,20.0,0.4,372,25.0,24.62,44.26,91.54
2020,August,Telangana,,75.0,3084.0,"Waddepally tank, Kazipet",5.7,8.44,516.0,2.1,0.82,4,75,19.0,0.4,299,25.0,29.75,47.4,100.0
2020,August,Telangana,,76.0,3085.0,Chinnawaddepally tank,2.6,7.71,986.0,11,1.93,14,195,63.0,0.4,593,25.0,24.37,34.21,35.12
2020,August,Telangana,,77.0,2343.0,Premajipet tank,1.2,6.98,3450.0,24,2.09,40,880,236.0,0.4,1934,25.0,18.78,18.87,24.54
2020,August,Telangana,,78.0,2345.0,Sai Cheruvu,3.2,8.2,6750.0,30,2.37,24,792,296.0,0.4,3962,25.0,18.78,18.85,18.96
2020,August,Telangana,,81.0,4228.0,"Pedda Cheruvu/Ibrahim Cheruvu, Rajendra Nagar",1.7,6.97,1686.0,8,5.3,20,172,75.0,0.4,1012,25.0,24.36,24.66,38.34
2020,August,Telangana,,82.0,4230.0,Kistaipally Cheruvu,5.2,7.12,1391.0,2.8,14,11,172,26.0,0.4,801,25.0,18.93,41.91,51.01
2020,August,Telangana,,83.0,4231.0,"Rayam Cheruvu,",5.6,7.06,495.0,2.4,3,7,64,22.0,0.4,289,25.0,34.01,43.26,70.0
2020,August,Telangana,,84.0,4232.0,"Komati Cheruvu,",6.3,7.18,432.0,4.2,3,9,66,38.0,0.4,2610,25.0,29.46,38.28,40.91
2020,August,Telangana,,85.0,4235.0,Lake Kamuni( Shamshabad Lake),3.8,7.11,1208.0,6,6.9,20,174,64.0,0.4,689,25.0,24.37,34.22,38.84
2020,August,Telangana,,86.0,4233.0,"Gaddapotharam cheruvu,",5.1,6.37,4520.0,8.4,27,24,380,93.0,0.4,2625,25.0,6.59,29.57,34.51
2020,August,Telangana,,87.0,4238.0,"Ameenpur Cheruvu,",5.6,7.15,1182.0,4.4,7,21,128,40.0,0.4,681,25.0,24.39,40.88,42.52
2020,August,Telangana,,88.0,4239.0,"Mahaboobsagar Tank,",5.8,6.75,1178.0,4.6,7,16,120,46.0,0.4,698,25.0,24.4,40.94,42.77
2020,August,Telangana,,90.0,4245.0,"Mallepally Tank,",5.5,6.82,1143.0,4,8,23,146,36.0,0.4,654,25.0,24.39,40.88,42.52
2020,August,Telangana,,91.0,4247.0,"Mucharla Nagaram cheruvu, Warangal",5.5,8.38,703.0,2.2,1.4,16,99,21.0,0.4,444,25.0,29.49,41.63,47.36
2020,August,Telangana,,92.0,4248.0,"Koti Cheruvu, Hanamkonda, Warangal",4.3,8.1,698.0,4,2.19,14,94,34.0,0.4,441,25.0,29.45,38.45,44.61
2020,August,Telangana,,93.0,4229.0,Neknampur Lake,3.1,7.08,1904.0,8,2.44,22,265,96.0,0.4,1180,25.0,18.82,24.6,38.24
2020,August,Telangana,,94.0,4249.0,"Rangasamudram, Warangal",4.2,8.43,892.0,4,1.46,12,116,32.0,0.4,527,25.0,24.45,38.62,46.14
2020,August,Telangana,,97.0,4670.0,"Bairamalaguda Cheruvu, Medchal-Malkajigiri District.",3.2,7.17,1219.0,7,2.59,26,174,80.0,0.4,760,25.0,24.35,34.07,38.32
2020,August,Telangana,,98.0,4675.0,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",5,8.22,600.0,3,1.2,12,91,29.0,0.4,360,25.0,29.49,41.63,47.36
2020,August,Telangana,,99.0,4680.0,Laknavaram lake,6.5,7.87,126.0,2.1,0.63,4,17,12.0,0.4,72,25.0,38.02,60.65,57.96
2020,August,Telangana,,100.0,4681.0,Pakala lake Narsampet,4.4,8.21,313.0,2.1,1.3,4,48,17.0,0.4,191,25.0,34.15,45.53,100.0
2020,August,Telangana,,101.0,4682.0,Bandham Cheruvu,1,8.28,921.0,4,1.74,8,186,45.0,0.4,580,25.0,24.43,38.24,41.94
2020,August,Telangana,,102.0,4688.0,"Narinja River, Kothur - B (V), Zaheerabad",7,6.98,198.0,2.1,1,5,30,10.0,0.4,114,25.0,37.99,100.0,51.2
2020,August,Telangana,,103.0,1391.0,Hussain sagar Lake,2,7.41,1204.0,8,2.62,6,162,74.0,2.8,688,25.0,18.85,29.75,41.46
2020,August,Telangana,,104.0,3071.0,Langarhouse lake,1.9,6.92,978.0,6,2.12,10,142,56.0,0.4,542,25.0,24.4,34.39,41.88
2020,August,Telangana,,105.0,2341.0,Miralam tank,2.7,7.23,1206.0,10,1.75,14,144,99.0,2.4,710,25.0,18.82,29.62,38.32
2020,August,Telangana,,106.0,3073.0,"Hasmathpet lake, Hasmathpet",0.3,7.14,928.0,20,2.49,12,134,106.0,2.2,572,25.0,18.81,29.57,34.34
2020,August,Telangana,,107.0,3072.0,Safilguda lake,0.3,6.94,816.0,6,2.04,12,118,62.0,0.4,480,25.0,29.4,34.26,38.53
2020,August,Telangana,,108.0,3075.0,Rangadhamuni cheruvu,2.5,7.01,778.0,13,0.87,13,82,42.0,0.4,442,25.0,29.4,34.35,35.63
2020,August,Telangana,,109.0,3076.0,"Amber cheruvu, Kukatpally",0.8,7.26,994.0,8,1.62,10,154,68.0,0.4,588,25.0,24.38,34.23,41.35
2020,August,Telangana,,110.0,3077.0,"Kapra cheruvu, Kapra",0.3,7.02,1386.0,12,2.13,20,224,122.0,2.2,780,25.0,18.81,29.54,34.27
2020,August,Telangana,,111.0,2357.0,Durgam cheruvu,2.2,7.52,902.0,8,1.14,8,138,58.0,0.4,529,25.0,24.4,34.38,41.91
2020,August,Telangana,,112.0,2344.0,Nalla cheruvu,0.3,7.14,1120.0,12,2.42,12,194,112.0,3.4,632,25.0,18.82,29.56,34.39
2020,August,Telangana,,113.0,2359.0,Pedda Cheruvu (Nacharam cheruvu),1.1,7.17,914.0,12,2.89,18,144,110.0,0.4,560,25.0,24.34,33.99,34.38
2020,August,Telangana,,114.0,2342.0,Noor Md. Kunta,0.3,7.14,1144.0,15,4.25,14,220,108.0,2.8,686,25.0,18.81,29.56,34.36
2020,August,Telangana,,115.0,3070.0,"Fox sagar, Jeedimetla",2.6,7.2,1374.0,10,1.64,8,178,120.0,3.2,785,25.0,18.82,29.59,40.96
2020,August,Telangana,,116.0,3074.0,Banjara Lake,0.9,7.12,1080.0,8,1.34,9,172,95.0,2.2,620,25.0,18.83,29.66,41.03
2020,August,Telangana,,118.0,3086.0,Saki Tank,5.9,7.13,1784.0,6.4,9,15,252,58.0,0.4,997,25.0,18.86,34.35,42.22
2020,August,Telangana,,119.0,4237.0,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",0.3,6.93,1163.0,8,2.44,14,202,98.0,2,720,25.0,18.82,29.63,38.13
2020,August,Telangana,,120.0,4667.0,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",1.6,8.39,1650.0,10,6.81,20,194,108.0,3.2,936,25.0,18.81,24.53,38.07
2020,August,Telangana,,121.0,4668.0,"Chinnarayan Cheruvu, Alwal (V)",2.7,6.93,1252.0,13,1.58,30,180,86.0,0.4,740,25.0,24.34,34.0,34.46
2020,August,Telangana,,122.0,4669.0,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",1.4,6.95,2007.0,9,2.84,40,128,87.0,0.4,1152,25.0,24.33,24.53,37.97
2020,August,Telangana,,124.0,4672.0,"Medi Kunta (Wipro Lake), Nanakramguda",0.3,7.72,1338.0,8,3.38,15,302,98.0,0.4,756,25.0,18.83,34.05,38.12
2020,August,Telangana,,125.0,4673.0,Medikunta lake (BK Enclave),1.2,7.25,685.0,9,1.23,12,114,58.0,0.4,396,25.0,29.4,34.27,38.76
2020,August,Telangana,,127.0,4676.0,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",2.6,6.97,1228.0,7,7.84,10,160,84.0,0.4,690,25.0,24.37,34.18,41.39
2020,August,Telangana,,128.0,4677.0,"Lingam Cheruvu, Suraram (V), Quthubullapur",2.8,7.1,1493.0,12,3.12,14,252,100.0,1.2,895,25.0,12.88,29.64,34.61
2020,August,Telangana,,129.0,4678.0,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",0.3,7.08,1296.0,14,3.74,10,224,88.0,0.4,819,25.0,24.36,34.07,38.2
2020,August,Telangana,,130.0,4679.0,HUDA Park Lake,0.3,6.8,2299.0,18,2.84,18,380,176.0,5.2,1320,25.0,12.85,18.9,29.7
2020,August,Telangana,,131.0,4683.0,"Pedda cheruvu, Madikonda",5,8.34,600.0,3.2,1.74,8,88,35.0,0.4,360,25.0,29.51,41.73,48.41
2020,August,Telangana,,132.0,4684.0,Campus Lake Icrisat,5.6,6.91,416.0,2.4,2,6,36,20.0,0.4,247,25.0,34.06,44.26,100.0
2020,August,Telangana,,133.0,4685.0,Surisigal Lake Icrisat,6.1,7.02,413.0,2.7,4,4,32,18.0,0.4,251,25.0,34.16,48.03,79.09
2020,August,Telangana,,134.0,4686.0,Icrisat Lake,6.3,7.09,678.0,3.8,5,8,72,26.0,0.4,396,25.0,29.55,42.41,50.02
2020,August,Telangana,,135.0,4687.0,Red Lake Icrisat,6.5,7.45,707.0,3.9,5,11,84,30.0,0.4,401,25.0,33.89,41.68,42.83
2020,August,Telangana,,136.0,4689.0,"Sunnam Kunta, Jubille hills",4.2,8.05,434.0,4,0.88,4,48,23.0,0.4,263,25.0,34.02,43.32,64.41
2020,August,Telangana,,137.0,4690.0,"Banjara Kunta (Singadi Kunta), Shaikpet",2.1,8.14,942.0,8,3.34,8,162,88.0,0.4,596,25.0,24.37,34.16,41.25
2020,August,Telangana,,138.0,4691.0,"Nagole Cheruvu, Uppal Malkajigiri District.",1.8,6.87,1450.0,18,2.72,14,132,92.0,0.4,815,25.0,24.35,34.03,34.5
2020,August,Telangana,,140.0,4693.0,"Patel Cheruvu, Madeenaguda, Miyapur",1.8,6.83,966.0,5,1.48,10,98,52.0,0.4,548,25.0,24.41,38.12,41.98
2020,August,Telangana,,143.0,4696.0,"Parki Cheruvu, Kukatpally (V), Balanagar",0.3,7,1387.0,14,8.46,14,228,84.0,0.4,810,25.0,24.35,34.06,34.51
2020,August,Telangana,,145.0,4698.0,"Mannevari Kunta, Machabollaram (V), Alwal",3.3,7.22,1296.0,11,3.36,16,202,84.0,0.4,741,25.0,24.36,34.1,34.82
2020,August,Telangana,,146.0,4699.0,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",3.2,6.66,715.0,2.1,1.66,9,34,21.0,0.4,413,25.0,29.55,39.32,50.02
2020,August,Telangana,,147.0,4700.0,"Large tank, Saroornagar, Rangareddy District.",0.3,6.75,1296.0,8,2.68,20,256,88.0,0.4,777,25.0,18.82,34.05,38.12
2020,August,Telangana,,148.0,4701.0,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",2.8,6.83,1321.0,8,2.76,20,178,94.0,0.4,743,25.0,24.35,34.06,38.26
2020,August,Telangana,,149.0,4702.0,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",4.7,7.53,1138.0,8,36,19,350,49.0,4,630,25.0,6.61,29.74,42.26
2020,August,Telangana,,150.0,4703.0,Bulbul kunta,0.3,7.18,1730.0,16,1.93,18,188,128.0,2.2,1038,25.0,18.81,18.97,34.24
2020,August,Telangana,,151.0,4704.0,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",2.5,7.29,573.0,6,5.33,9,58,51.0,0.4,346,25.0,29.43,34.5,42.31
2020,September,Telangana,,53.0,1172.0,U/s of Musi at Gandipet (Osmansagar lake),6.4,7.35,426.0,2.6,0.4,4,39,28.0,0.4,245,25.0,34.05,44.7,47.89
2020,September,Telangana,,54.0,1780.0,Gandigudem Tank,5.6,6.86,1505.0,6,10,19,174,56.0,0.4,868,25.0,24.38,34.32,41.98
2020,September,Telangana,,55.0,2358.0,Mallapur tank,0.3,7.77,1920.0,29,7.2,28,257,188.0,1.8,1124,25.0,12.85,18.89,34.02
2020,September,Telangana,,56.0,2347.0,Asani Kunta,0.3,7.02,12100.0,285,41,231,1280,1283.0,0.4,7521,25.0,12.82,18.77,18.79
2020,September,Telangana,,57.0,1783.0,Kistareddypet Tank,5.5,7.13,2292.0,9,16,21,286,65.0,0.4,1335,25.0,12.89,29.74,41.61
2020,September,Telangana,,58.0,2348.0,Khazipally Tank,4.2,7.09,3510.0,5.4,18,17,358,42.0,0.4,2087,25.0,12.9,24.8,36.03
2020,September,Telangana,,59.0,4302.0,Rudraram Tank,6.2,7.14,1378.0,2.6,12,11,264,20.0,0.4,833,25.0,13.01,42.41,58.19
2020,September,Telangana,,61.0,4241.0,"Chitkul Tank,",5,7.07,1265.0,4.2,10,10,206,46.0,0.4,744,25.0,24.43,41.18,45.77
2020,September,Telangana,,62.0,4242.0,"Lakadaram Cheruvu,",5.7,6.92,961.0,3,9,13,110,25.0,0.4,564,25.0,24.47,41.73,48.49
2020,September,Telangana,,63.0,4243.0,"Isnapur Tank,",4.2,7.08,4110.0,17,26,25,524,125.0,0.4,2413,25.0,12.86,24.48,29.87
2020,September,Telangana,,65.0,1789.0,Himayathsagar lake,6,7.68,402.0,2.4,0.4,10,24,18.0,0.4,242,25.0,33.98,42.92,100.0
2020,September,Telangana,,66.0,3069.0,"Shameerpet lake, Shameerpet",5.2,7.42,650.0,2.8,1.8,11,82,32.0,0.4,390,25.0,29.49,41.58,46.91
2020,September,Telangana,,67.0,3078.0,"Pragathinagar cheruvu, Kukatpally",0.3,7.26,1192.0,11,2.8,10,133,85.0,0.4,739,25.0,24.36,34.11,38.28
2020,September,Telangana,,68.0,2340.0,Lakshminarayana cheruvu,2.6,8.42,1335.0,6,1.8,11,213,59.0,0.4,788,25.0,24.39,34.36,39.14
2020,September,Telangana,,69.0,1788.0,Saroornagar Lake,0.3,7.39,1124.0,12,3.6,10,129,92.0,0.9,686,25.0,18.83,34.07,38.2
2020,September,Telangana,,70.0,4234.0,"Umda sagar lake, Shamshabad ",0.3,8.15,1098.0,9,3.1,8,182,76.0,0.4,658,25.0,24.38,34.18,41.17
2020,September,Telangana,,71.0,1464.0,Bibinagar Tank,6,7.11,582.0,3.4,4,7,88,28.0,0.4,332,25.0,29.56,42.41,53.09
2020,September,Telangana,,72.0,3068.0,Ramappa lake,6.4,7.76,155.0,2.1,1,3,19,8.0,0.4,98,25.0,34.68,100.0,60.65
2020,September,Telangana,,73.0,1447.0,Dharmasagar tank,6.2,8.03,241.0,2.1,0.8,5,22,13.0,0.4,144,25.0,34.24,55.93,70.0
2020,September,Telangana,,74.0,2346.0,Bhadrakali tank,5.8,8,350.0,2.4,0.9,8,34,26.0,0.4,210,25.0,33.97,42.41,55.93
2020,September,Telangana,,75.0,3084.0,"Waddepally tank, Kazipet",5.9,8.12,319.0,2.1,1.1,8,22,19.0,0.4,192,25.0,34.03,43.46,100.0
2020,September,Telangana,,76.0,3085.0,Chinnawaddepally tank,3.4,7.88,720.0,8,2.9,14,73,51.0,0.4,432,25.0,29.41,34.37,39.54
2020,September,Telangana,,77.0,2343.0,Premajipet tank,0.3,7.44,3230.0,26,4.7,23,572,212.0,0.4,1938,25.0,18.79,24.42,29.61
2020,September,Telangana,,78.0,2345.0,Sai Cheruvu,0.3,8.25,3900.0,33,1.9,17,475,201.0,0.4,2210,25.0,18.79,24.42,24.58
2020,September,Telangana,,81.0,4228.0,"Pedda Cheruvu/Ibrahim Cheruvu, Rajendra Nagar",0.3,7.22,1420.0,12,3.9,11,146,92.0,0.4,817,25.0,24.36,34.07,34.52
2020,September,Telangana,,82.0,4230.0,Kistaipally Cheruvu,4.9,7.19,1485.0,3.2,12,12,194,28.0,0.4,848,25.0,18.92,38.87,47.89
2020,September,Telangana,,83.0,4231.0,"Rayam Cheruvu,",5.4,7.3,474.0,2.1,4,8,72,16.0,0.4,272,25.0,34.04,44.26,100.0
2020,September,Telangana,,84.0,4232.0,"Komati Cheruvu,",6.8,7.38,351.0,2.9,3,11,42,24.0,0.4,202,25.0,37.56,42.05,43.85
2020,September,Telangana,,85.0,4235.0,Lake Kamuni( Shamshabad Lake),2.8,8.13,1376.0,9,7.9,15,235,78.0,0.4,798,25.0,24.36,34.15,38.58
2020,September,Telangana,,86.0,4233.0,"Gaddapotharam cheruvu,",4.2,6.56,4120.0,10,15,27,410,89.0,0.4,2387,25.0,12.87,24.54,34.53
2020,September,Telangana,,87.0,4238.0,"Ameenpur Cheruvu,",5.5,7.14,1170.0,3.8,7,22,162,32.0,0.4,678,25.0,24.4,40.97,42.92
2020,September,Telangana,,88.0,4239.0,"Mahaboobsagar Tank,",5.6,6.83,1008.0,4.8,5,18,134,39.0,0.4,619,25.0,24.41,40.99,43.0
2020,September,Telangana,,89.0,4244.0,"Erdanoor Tank,",6.4,7.23,745.0,3.6,6,12,94,32.0,0.4,431,25.0,29.48,41.5,42.08
2020,September,Telangana,,90.0,4245.0,"Mallepally Tank,",5.5,7.4,1275.0,5,11,15,224,41.0,0.4,886,25.0,18.88,41.07,43.36
2020,September,Telangana,,91.0,4247.0,"Mucharla Nagaram cheruvu, Warangal",5,8.06,572.0,3.5,1.5,11,69,31.0,0.4,324,25.0,29.49,41.63,47.36
2020,September,Telangana,,92.0,4248.0,"Koti Cheruvu, Hanamkonda, Warangal",3.8,7.72,760.0,5,2.6,12,104,46.0,0.4,456,25.0,29.44,38.25,40.39
2020,September,Telangana,,93.0,4229.0,Neknampur Lake,2.6,7.23,1707.0,10,7.9,19,247,88.0,0.4,1024,25.0,24.35,24.63,38.32
2020,September,Telangana,,94.0,4249.0,"Rangasamudram, Warangal",4.8,7.26,772.0,3.8,2.2,12,73,41.0,0.4,443,25.0,29.45,38.42,44.1
2020,September,Telangana,,95.0,4661.0,Peddakanjarla Tank,6.6,7.12,168.0,2.2,1,13,28,14.0,0.4,98,25.0,37.59,42.64,47.89
2020,September,Telangana,,96.0,4666.0,Ismailkhanpet Tank,6.1,7.19,379.0,2.1,2,15,46,18.0,0.4,219,25.0,33.91,41.91,48.49
2020,September,Telangana,,97.0,4670.0,"Bairamalaguda Cheruvu, Medchal-Malkajigiri District.",2.5,8.16,1224.0,11,4.1,9,116,87.0,0.4,709,25.0,24.37,34.14,38.52
2020,September,Telangana,,98.0,4675.0,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",4.2,8.24,628.0,4,1.8,7,85,30.0,0.4,376,25.0,29.52,39.2,51.2
2020,September,Telangana,,99.0,4680.0,Laknavaram lake,6.8,7.8,98.0,2.1,0.4,2,7,8.0,0.4,70,25.0,38.65,100.0,53.09
2020,September,Telangana,,100.0,4681.0,Pakala lake Narsampet,5.2,8.16,290.0,2.1,0.8,3,19,18.0,0.4,175,25.0,34.22,48.03,100.0
2020,September,Telangana,,101.0,4682.0,Bandham Cheruvu,3.6,7.62,812.0,3.1,1.29,8,65,33.0,0.4,463,25.0,29.5,38.81,45.82
2020,September,Telangana,,102.0,4688.0,"Narinja River, Kothur - B (V), Zaheerabad",6.5,7.05,283.0,2.1,3,6,38,14.0,0.4,160,25.0,37.82,47.89,57.96
2020,September,Telangana,,103.0,1391.0,Hussain sagar Lake,2.4,7.69,1066.0,9,2.6,11,26,72.0,0.4,642,25.0,24.38,34.21,38.76
2020,September,Telangana,,104.0,3071.0,Langarhouse lake,2.9,7.36,840.0,5,2.8,9,80,41.0,0.4,487,25.0,29.46,38.41,43.26
2020,September,Telangana,,105.0,2341.0,Miralam tank,1.4,7.96,1310.0,12,1.6,12,172,106.0,0.4,786,25.0,24.35,34.03,34.49
2020,September,Telangana,,106.0,3073.0,"Hasmathpet lake, Hasmathpet",0.3,7.32,1277.0,26,3.1,12,131,128.0,0.4,753,25.0,24.33,33.93,34.21
2020,September,Telangana,,107.0,3072.0,Safilguda lake,0.3,7.46,1128.0,11,3.2,13,148,84.0,0.4,750,25.0,24.36,34.09,34.57
2020,September,Telangana,,108.0,3075.0,Rangadhamuni cheruvu,4,7.37,762.0,12,1.2,9,74,42.0,0.4,457,25.0,29.42,34.53,43.96
2020,September,Telangana,,109.0,3076.0,"Amber cheruvu, Kukatpally",1.2,7.32,1192.0,13,1.57,12,153,93.0,0.4,727,25.0,24.35,34.06,34.55
2020,September,Telangana,,110.0,3077.0,"Kapra cheruvu, Kapra",0.3,7.93,1230.0,10,2.1,10,153,94.0,0.4,726,25.0,24.36,34.08,40.98
2020,September,Telangana,,111.0,2357.0,Durgam cheruvu,2.8,7.09,876.0,10,1.6,13,138,84.0,0.4,526,25.0,24.36,34.13,38.55
2020,September,Telangana,,112.0,2344.0,Nalla cheruvu  Kukatpally,0.3,7.74,1499.0,14,3.11,19,204,103.0,0.6,912,25.0,18.81,33.99,34.34
2020,September,Telangana,,113.0,2359.0,Pedda Cheruvu (Nacharam cheruvu),0.3,7.52,1292.0,14,2.2,7,155,112.0,0.4,863,25.0,24.35,34.02,38.05
2020,September,Telangana,,114.0,2342.0,Noor Md. Kunta,0.3,7.27,1072.0,14,6,12,121,96.0,0.4,643,25.0,24.35,34.04,34.46
2020,September,Telangana,,115.0,3070.0,"Fox sagar, Jeedimetla",1.3,7.75,1562.0,12,2.6,15,276,83.0,0.4,937,25.0,18.83,29.68,34.61
2020,September,Telangana,,116.0,3074.0,Banjara Lake,0.3,7.64,1120.0,10,1.18,9,133,88.0,0.4,694,25.0,24.36,34.11,41.04
2020,September,Telangana,,118.0,3086.0,Saki Tank,6.2,7.17,1496.0,5.6,8,13,262,41.0,0.4,835,25.0,18.88,38.36,40.69
2020,September,Telangana,,119.0,4237.0,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",0.3,7.26,1201.0,9,3.3,10,133,79.0,0.4,696,25.0,24.37,34.15,41.13
2020,September,Telangana,,120.0,4667.0,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",0.3,7.65,1696.0,16,5.9,18,240,110.0,0.4,1034,25.0,24.34,24.54,34.3
2020,September,Telangana,,121.0,4668.0,"Chinnarayan Cheruvu, Alwal (V)",1.5,7.16,1328.0,17,5.9,13,162,115.0,0.4,770,25.0,24.34,33.98,34.37
2020,September,Telangana,,122.0,4669.0,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",1,7.92,1440.0,14,7.9,11,134,108.0,0.4,836,25.0,24.35,34.02,34.44
2020,September,Telangana,,124.0,4672.0,"Medi Kunta (Wipro Lake), Nanakramguda",1.3,7.72,1036.0,6,2.5,9,98,59.0,0.4,621,25.0,24.4,34.36,41.63
2020,September,Telangana,,125.0,4673.0,Medikunta lake (BK Enclave),3.2,7.06,815.0,11,1.3,8,73,66.0,0.4,480,25.0,29.4,34.29,39.11
2020,September,Telangana,,126.0,4674.0,"Meedi Kunta, Hafeezpet (V), Serlingampally",3,7.46,789.0,7,1.2,8,92,52.0,0.4,489,25.0,29.43,34.51,42.52
2020,September,Telangana,,127.0,4676.0,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",1.1,7.52,1642.0,13,4.9,11,160,105.0,0.4,985,25.0,24.35,29.63,34.47
2020,September,Telangana,,128.0,4677.0,"Lingam Cheruvu, Suraram (V), Quthubullapur",1.2,7.56,1548.0,15,2.4,15,167,109.0,0.4,928,25.0,24.34,29.6,34.39
2020,September,Telangana,,129.0,4678.0,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",0.3,7.67,1552.0,17,4.8,16,170,117.0,0.4,977,25.0,24.34,29.56,34.29
2020,September,Telangana,,130.0,4679.0,HUDA Park Lake,0.3,7.91,2062.0,16,2.5,20,286,109.0,0.4,1237,25.0,18.81,24.53,34.29
2020,September,Telangana,,131.0,4683.0,"Pedda cheruvu, Madikonda",5.4,8.17,461.0,3.1,1.4,2,29,21.0,0.4,256,25.0,34.17,46.45,79.09
2020,September,Telangana,,132.0,4684.0,Campus Lake Icrisat,5.9,6.96,324.0,2.8,3,7,42,21.0,0.4,184,25.0,34.02,43.46,79.09
2020,September,Telangana,,133.0,4685.0,Surisigal Lake Icrisat,6.3,7.03,362.0,2.4,3,5,48,20.0,0.4,210,25.0,34.11,46.88,64.41
2020,September,Telangana,,134.0,4686.0,Icrisat Lake,6.1,7.14,520.0,3,5,6,64,18.0,0.4,298,25.0,29.67,45.03,79.09
2020,September,Telangana,,135.0,4687.0,Red Lake Icrisat,6.2,7.17,621.0,3.4,6,9,84,26.0,0.4,362,25.0,29.54,42.22,51.01
2020,September,Telangana,,136.0,4689.0,"Sunnam Kunta, Jubille hills",3,7.98,647.0,8,2.1,5,68,63.0,0.4,428,25.0,29.43,38.08,42.02
2020,September,Telangana,,137.0,4690.0,"Banjara Kunta (Singadi Kunta), Shaikpet",1.6,7.32,1006.0,11,2,9,112,82.0,0.4,610,25.0,24.37,34.15,38.46
2020,September,Telangana,,138.0,4691.0,"Nagole Cheruvu, Uppal Malkajigiri District.",2,7.82,1034.0,16,2,11,68,79.0,0.4,604,25.0,24.36,34.11,34.72
2020,September,Telangana,,140.0,4693.0,"Patel Cheruvu, Madeenaguda, Miyapur",0.3,7.26,1038.0,9,2.1,9,92,63.0,0.4,622,25.0,24.38,34.25,41.35
